person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership_1,person_home_ownership_2,person_home_ownership_3,person_home_ownership_4,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
45,1,2,57685,24,2800,9.62,0.05,11,557,1,0,1,0,0,0,0,0,1,0,0,0
46,0,1,59740,23,2800,10.59,0.05,13,566,1,0,1,0,0,0,0,0,1,0,0,0
50,1,0,108660,28,24000,11.36,0.22,13,676,1,0,0,1,0,0,0,0,0,0,1,0
38,1,1,108927,14,14000,12.73,0.13,12,630,1,0,0,1,0,0,0,0,0,1,0,0
36,1,1,42818,14,6000,11.49,0.14,13,701,0,0,0,0,1,0,0,0,0,0,1,0
36,1,2,87273,16,2800,11.01,0.03,16,681,0,0,1,0,0,1,0,0,0,0,0,0
39,0,1,42712,14,6800,8.49,0.16,15,691,0,0,0,0,1,0,0,0,0,1,0,0
38,1,1,109086,15,9600,13.92,0.09,17,657,1,0,0,1,0,0,0,1,0,0,0,0
40,0,0,109192,14,2800,11.11,0.03,13,670,1,0,1,0,0,0,1,0,0,0,0,0
37,0,1,94826,12,20000,16.35,0.21,14,666,0,0,0,1,0,1,0,0,0,0,0,1
36,1,3,109063,15,20000,14.61,0.18,11,705,0,0,0,1,0,0,1,0,0,0,0,0
37,0,1,30882,14,2775,15.65,0.09,14,654,0,0,1,0,0,0,0,0,0,0,1,1
38,1,1,43112,15,1800,16.49,0.04,12,601,1,0,0,0,1,0,1,0,0,0,0,0
38,1,0,109501,20,9300,11.83,0.08,17,687,0,0,0,1,0,0,1,0,0,0,0,0
40,1,1,29624,19,2700,14.27,0.09,17,637,1,0,1,0,0,0,0,0,0,0,1,0
45,0,0,36771,20,2700,12.84,0.07,17,563,1,0,1,0,0,0,1,0,0,0,0,0
39,0,2,108851,15,22000,12.67,0.2,15,651,1,0,0,1,0,0,0,1,0,0,0,0
40,0,1,110379,14,22000,6.17,0.2,14,669,1,0,0,1,0,0,0,1,0,0,0,0
41,1,1,110099,20,2400,10.74,0.02,16,612,1,0,0,1,0,0,0,0,0,0,1,0
44,1,1,110391,22,7900,8.59,0.07,14,688,0,0,0,1,0,0,0,0,1,0,0,0
38,0,1,110573,14,9000,12.68,0.08,16,700,1,0,0,1,0,0,0,1,0,0,0,0
39,1,1,111420,18,3350,5.42,0.03,11,641,1,0,0,1,0,0,0,1,0,0,0,0
37,1,0,97147,15,9000,11.01,0.09,14,678,0,0,0,1,0,0,0,0,0,1,0,1
42,1,0,100105,19,2575,6.76,0.03,11,699,1,0,1,0,0,1,0,0,0,0,0,0
39,0,3,111293,14,20000,14.79,0.18,16,648,1,0,0,1,0,0,0,0,0,1,0,0
36,1,1,111386,11,4000,7.29,0.04,11,627,1,0,0,1,0,0,0,0,1,0,0,0
41,0,0,111646,19,12000,7.66,0.11,15,632,0,0,0,1,0,0,0,0,1,0,0,0
41,1,0,111611,22,8000,9.63,0.07,13,666,0,0,0,1,0,0,0,1,0,0,0,0
42,1,4,16684,19,2500,11.01,0.15,14,634,0,0,1,0,0,1,0,0,0,0,0,1
46,1,2,111253,24,12925,11.01,0.12,17,687,1,0,0,1,0,0,1,0,0,0,0,0
37,1,2,111548,13,12000,11.14,0.11,14,691,0,0,0,0,1,0,0,0,1,0,0,0
47,0,3,111379,23,12000,14.11,0.11,12,719,1,0,0,0,1,0,0,1,0,0,0,0
38,0,0,112658,17,5375,10.51,0.05,16,649,1,0,0,1,0,0,0,0,1,0,0,0
43,0,3,112502,21,7000,7.14,0.06,13,623,0,0,0,1,0,0,0,0,0,1,0,0
38,1,0,42168,14,12000,11.01,0.28,12,596,0,0,0,0,1,0,0,0,1,0,0,0
37,1,2,112398,14,18000,12.18,0.16,11,725,0,0,0,1,0,0,0,0,0,0,1,0
46,1,3,98166,23,7000,9.45,0.07,14,645,0,0,0,1,0,0,1,0,0,0,0,1
39,1,1,219667,19,12500,5.42,0.06,14,672,0,0,1,0,0,1,0,0,0,0,0,0
36,0,1,113760,15,4200,5.99,0.04,12,619,1,0,0,1,0,0,0,1,0,0,0,0
44,0,1,99289,21,8400,12.84,0.08,17,714,0,0,0,1,0,1,0,0,0,0,0,1
44,0,4,113791,22,4400,7.29,0.04,13,722,1,0,0,1,0,1,0,0,0,0,0,0
36,0,1,113863,15,10000,9.32,0.09,15,658,1,0,0,1,0,0,0,0,0,1,0,0
41,1,4,68280,20,12800,11.48,0.19,15,654,1,0,1,0,0,0,1,0,0,0,0,0
44,1,0,115034,18,7400,7.88,0.06,16,704,0,0,0,1,0,0,0,0,0,0,1,0
36,0,1,115342,13,13000,10.65,0.11,11,635,0,0,0,1,0,0,0,0,0,1,0,0
40,0,1,114806,19,5000,10.65,0.04,16,576,0,0,0,0,1,0,0,1,0,0,0,0
47,1,1,115008,27,5000,6.03,0.04,16,704,1,0,0,1,0,0,1,0,0,0,0,0
39,1,1,115223,17,8000,12.69,0.07,14,675,1,0,0,0,1,0,0,1,0,0,0,0
49,1,4,115237,28,7500,6.03,0.07,13,581,0,0,0,1,0,1,0,0,0,0,0,0
44,1,0,114867,24,21200,9.91,0.18,14,651,0,0,0,1,0,0,0,0,0,1,0,0
44,1,0,61037,23,13000,13.16,0.21,13,719,1,0,1,0,0,0,0,0,0,0,1,0
43,1,1,55864,15,13000,15.7,0.23,13,643,0,0,1,0,0,0,0,0,1,0,0,1
45,1,3,64062,23,13000,6.92,0.2,15,648,0,0,1,0,0,0,0,0,1,0,0,0
38,0,1,100546,15,24000,14.91,0.24,12,647,0,0,0,1,0,1,0,0,0,0,0,1
49,1,4,114922,25,3000,5.42,0.03,12,638,0,0,0,1,0,0,0,1,0,0,0,0
45,0,1,41402,23,4000,6.39,0.1,11,641,0,0,0,0,1,0,0,0,0,0,1,0
37,0,1,114957,14,3250,13.35,0.03,13,715,1,0,0,1,0,0,0,1,0,0,0,0
37,1,3,79056,14,13000,12.99,0.16,12,605,1,0,1,0,0,0,1,0,0,0,0,0
39,1,1,114652,17,20000,14.84,0.17,11,546,1,0,0,1,0,0,0,1,0,0,0,0
38,1,1,81341,17,13000,11.01,0.16,17,594,1,0,1,0,0,0,0,1,0,0,0,0
41,0,0,114769,19,25000,11.01,0.22,12,648,0,0,0,1,0,0,0,0,0,1,0,0
38,1,4,115162,18,14000,17.74,0.12,17,632,1,0,0,0,1,0,0,1,0,0,0,0
39,1,2,85324,14,13000,11.99,0.15,17,657,1,0,1,0,0,0,1,0,0,0,0,0
41,1,1,114866,17,21600,13.92,0.19,11,683,1,0,0,0,1,0,0,1,0,0,0,0
40,1,1,100575,19,2800,12.18,0.03,13,653,0,0,0,1,0,0,1,0,0,0,0,1
44,0,1,100604,22,12000,16,0.12,15,725,0,1,0,0,0,0,1,0,0,0,0,1
38,0,1,115068,18,4000,9.63,0.03,12,686,0,0,0,1,0,0,1,0,0,0,0,0
44,1,0,115163,22,10000,10.95,0.09,15,629,1,0,0,1,0,0,0,0,0,0,1,0
40,1,1,132788,16,13000,9.91,0.1,17,630,1,0,1,0,0,0,0,1,0,0,0,0
40,0,3,115858,18,15000,12.18,0.13,14,704,1,0,0,0,1,0,0,0,1,0,0,0
37,0,2,157076,17,13000,9.88,0.08,16,654,1,0,1,0,0,0,0,0,0,1,0,0
38,1,1,116234,12,6000,6.03,0.05,16,660,1,0,0,1,0,1,0,0,0,0,0,0
46,1,2,116422,21,10000,12.69,0.09,11,638,1,0,0,1,0,1,0,0,0,0,0,0
36,0,0,52696,12,13600,15.58,0.26,12,589,0,0,1,0,0,1,0,0,0,0,0,1
37,1,2,86616,16,3100,20,0.04,14,673,0,0,0,1,0,0,0,0,1,0,0,1
42,0,1,116164,21,5100,5.42,0.04,14,641,1,0,0,1,0,0,0,0,0,1,0,0
40,0,0,55775,17,13650,10.25,0.24,13,690,0,0,1,0,0,0,0,0,1,0,0,0
45,0,4,80023,24,13650,12.42,0.17,11,669,0,0,1,0,0,0,0,1,0,0,0,0
43,0,1,33461,21,13750,15.31,0.41,15,676,0,0,1,0,0,0,0,0,0,1,0,1
41,0,0,40490,20,13750,13.79,0.34,11,668,0,0,1,0,0,0,0,0,1,0,0,1
40,1,2,40201,17,13775,12.98,0.34,14,560,0,0,1,0,0,0,0,0,0,0,1,1
42,0,1,81947,19,13800,13.99,0.17,16,693,1,0,1,0,0,0,0,1,0,0,0,0
40,0,1,115841,17,3200,11.01,0.03,17,693,1,0,0,1,0,0,0,1,0,0,0,0
38,1,0,39821,14,6000,8.94,0.15,16,632,1,0,0,0,1,0,0,0,0,1,0,0
38,0,0,115996,14,1500,14.26,0.01,14,682,1,0,0,1,0,0,0,0,0,1,0,0
37,1,0,117357,13,13000,11.01,0.11,13,664,0,0,0,1,0,0,0,0,0,1,0,0
42,1,2,117375,18,1500,15.96,0.01,16,683,1,0,0,1,0,0,0,0,0,1,0,0
37,1,0,55061,12,14000,11.36,0.25,16,696,0,0,1,0,0,0,0,0,0,1,0,1
43,0,0,117691,19,14000,11.71,0.12,13,608,1,0,0,1,0,0,0,0,1,0,0,0
39,1,1,49797,14,14000,16,0.28,17,712,0,0,1,0,0,0,0,0,1,0,0,1
38,1,0,59313,16,14000,13.22,0.24,14,629,1,0,1,0,0,0,0,0,1,0,0,0
37,0,0,117480,14,10000,11.01,0.09,15,584,0,0,0,1,0,0,0,0,0,1,0,0
36,1,1,39086,13,3600,13.49,0.09,11,621,1,0,0,0,1,0,1,0,0,0,0,0
39,1,1,63537,17,14000,11.71,0.22,12,647,1,0,1,0,0,1,0,0,0,0,0,0
37,1,1,39209,14,12150,6.62,0.31,13,611,1,0,0,0,1,0,0,1,0,0,0,0
37,1,0,63489,16,14000,13.16,0.22,11,645,1,0,1,0,0,0,0,0,0,0,1,0
39,0,0,118746,18,8000,13.49,0.07,16,608,1,0,0,1,0,0,0,0,1,0,0,0
41,1,0,118503,16,5000,10.99,0.04,17,539,1,0,0,1,0,0,0,0,1,0,0,0
39,1,2,118804,18,35000,15.99,0.29,15,705,0,0,0,1,0,0,0,1,0,0,0,0
40,0,0,118736,20,5200,9.63,0.04,16,661,1,0,0,1,0,0,0,0,0,0,1,0
38,1,3,118520,16,12000,10.37,0.1,17,669,0,0,0,1,0,0,0,0,1,0,0,0
42,1,2,118491,21,18000,11.58,0.15,11,710,1,0,0,1,0,0,1,0,0,0,0,0
38,0,1,67177,17,14000,11.48,0.21,16,686,1,0,1,0,0,0,0,1,0,0,0,0
36,1,1,39519,13,1200,7.14,0.03,16,617,1,0,0,0,1,0,1,0,0,0,0,0
43,0,2,118812,19,6000,5.42,0.05,15,646,1,0,0,1,0,0,0,0,0,1,0,0
41,1,0,118392,18,12000,13.57,0.1,15,658,0,0,0,1,0,1,0,0,0,0,0,0
36,0,1,118952,17,20000,16.35,0.17,16,672,0,0,0,1,0,0,0,0,0,1,0,0
44,1,0,119683,21,10000,12.68,0.08,11,695,0,0,0,1,0,0,1,0,0,0,0,0
44,0,2,119746,19,8000,9.25,0.07,14,614,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,120522,12,4000,7.74,0.03,16,609,0,0,0,0,1,0,0,0,0,0,1,0
44,1,0,120906,24,14400,12.23,0.12,16,675,1,0,0,1,0,0,0,0,0,0,1,0
38,1,2,66031,12,14000,11.01,0.21,17,688,0,0,1,0,0,0,0,0,1,0,0,1
48,1,0,75541,26,14000,12.69,0.19,12,663,0,0,1,0,0,0,1,0,0,0,0,0
41,1,2,75551,20,14000,8.9,0.19,17,651,1,0,1,0,0,0,0,1,0,0,0,0
38,1,0,121157,17,25000,14.96,0.21,13,594,1,0,0,0,1,0,0,1,0,0,0,0
41,1,3,75927,15,14000,10.25,0.18,16,609,1,0,1,0,0,0,1,0,0,0,0,0
39,1,4,120598,20,12000,11.01,0.1,13,598,1,0,0,1,0,0,0,0,0,0,1,0
36,1,0,121126,13,9350,7.51,0.08,14,639,1,0,0,1,0,0,0,0,1,0,0,0
45,1,4,120705,22,16000,6.62,0.13,16,722,1,0,0,1,0,0,0,0,0,1,0,0
38,1,0,71618,15,14000,13.8,0.2,14,669,0,0,1,0,0,0,0,0,0,0,1,1
37,1,0,38495,10,6600,5.42,0.17,12,614,0,0,0,0,1,0,0,0,0,0,1,0
46,0,1,85255,25,14000,11.26,0.16,16,652,1,0,1,0,0,0,0,1,0,0,0,0
37,0,4,120956,15,18400,5.99,0.15,15,623,1,0,0,1,0,0,0,0,0,0,1,0
41,0,4,120887,18,6000,8.49,0.05,15,701,1,0,0,1,0,0,1,0,0,0,0,0
42,0,2,91296,16,14000,6.03,0.15,14,691,1,0,1,0,0,0,0,1,0,0,0,0
37,0,0,106798,12,6000,11.99,0.06,12,608,0,0,0,1,0,0,0,1,0,0,0,1
40,1,0,99650,18,14000,10.37,0.14,13,577,1,0,1,0,0,0,0,0,1,0,0,0
37,1,0,88454,14,14000,16.02,0.16,17,570,0,0,1,0,0,1,0,0,0,0,0,1
38,1,2,121119,20,5500,10.37,0.05,13,628,1,0,0,1,0,0,0,0,0,1,0,0
47,1,0,121076,22,2500,9.99,0.02,15,664,1,0,0,1,0,0,1,0,0,0,0,0
38,1,1,121160,18,14000,13.23,0.12,14,661,1,0,1,0,0,1,0,0,0,0,0,0
36,0,2,106229,10,7750,13.23,0.07,14,602,0,0,0,1,0,1,0,0,0,0,0,1
37,1,1,122930,13,14000,11.01,0.11,13,557,0,0,1,0,0,0,0,0,0,0,1,0
37,1,2,127205,13,14000,6.03,0.11,11,625,0,0,1,0,0,1,0,0,0,0,0,0
36,1,2,120979,14,8000,6.76,0.07,11,608,1,0,0,1,0,0,1,0,0,0,0,0
36,0,0,121367,13,6000,7.14,0.05,17,591,1,0,0,1,0,1,0,0,0,0,0,0
45,1,0,150994,25,14000,12.61,0.09,12,693,1,0,1,0,0,0,1,0,0,0,0,0
36,1,1,152375,12,14000,7.66,0.09,17,559,1,0,1,0,0,0,0,1,0,0,0,0
36,0,1,157138,11,14000,10.37,0.09,14,677,1,0,1,0,0,1,0,0,0,0,0,0
45,1,0,148367,18,14000,11.01,0.09,17,643,0,0,1,0,0,0,1,0,0,0,0,1
48,1,1,121115,23,15000,9.88,0.12,11,667,0,0,0,1,0,1,0,0,0,0,0,0
39,1,0,121071,13,3000,7.14,0.02,11,653,1,0,0,1,0,1,0,0,0,0,0,0
50,1,0,180681,27,14000,6.91,0.08,12,634,1,0,1,0,0,1,0,0,0,0,0,0
41,1,2,216986,18,14000,6.03,0.06,15,544,0,0,1,0,0,1,0,0,0,0,0,0
37,0,1,120992,12,9600,13.22,0.08,17,671,0,0,0,1,0,0,0,0,0,0,1,0
42,1,1,121181,19,5000,14.26,0.04,15,487,1,0,0,1,0,0,1,0,0,0,0,0
39,1,3,120949,19,6000,14.11,0.05,16,613,0,0,0,1,0,0,0,0,0,0,1,0
42,0,0,121189,19,4800,13.47,0.04,13,605,1,0,0,1,0,1,0,0,0,0,0,0
47,0,0,144056,26,14250,7.66,0.1,16,629,0,0,1,0,0,0,0,0,0,1,0,0
40,0,2,120946,20,8000,9.99,0.07,15,690,1,0,0,1,0,0,0,0,1,0,0,0
36,1,3,120845,11,20000,13.49,0.17,11,655,0,0,0,1,0,0,0,0,0,0,1,0
38,0,1,121141,11,17850,11.99,0.15,17,631,1,0,0,1,0,0,0,0,0,0,1,0
49,1,2,91096,27,14300,7.51,0.16,16,683,0,0,1,0,0,0,0,0,1,0,0,0
36,1,2,122064,11,12000,11.01,0.1,14,670,1,0,0,1,0,0,0,0,1,0,0,0
38,1,1,37078,15,14400,12.8,0.39,17,654,0,0,1,0,0,0,0,1,0,0,0,1
39,1,0,122453,16,2500,13.47,0.02,17,635,1,0,0,1,0,0,1,0,0,0,0,0
36,1,1,122428,17,12000,5.79,0.1,11,694,1,0,0,1,0,0,0,0,1,0,0,0
46,1,3,122864,24,15000,11.14,0.12,14,710,0,0,0,1,0,1,0,0,0,0,0,0
45,1,0,58814,22,14400,8.49,0.24,15,702,1,0,1,0,0,0,0,0,0,1,0,0
41,1,2,123408,18,7500,11.49,0.06,17,646,1,0,0,1,0,0,0,0,0,0,1,0
41,1,0,123439,17,7000,6.92,0.06,12,643,0,0,0,0,1,0,1,0,0,0,0,0
37,1,0,73082,16,14400,10.62,0.2,15,652,0,0,1,0,0,0,0,0,1,0,0,0
50,0,0,123368,27,12000,14.96,0.1,11,670,0,0,0,1,0,0,0,1,0,0,0,0
41,1,1,123855,21,8800,11.58,0.07,11,697,1,0,0,1,0,0,0,0,1,0,0,0
39,1,0,91295,11,14400,12.53,0.16,11,664,1,0,1,0,0,0,1,0,0,0,0,0
49,1,2,125200,25,12600,9.32,0.1,11,686,1,0,0,1,0,1,0,0,0,0,0,0
38,1,1,103240,16,14400,11.99,0.14,14,578,1,0,1,0,0,0,0,0,0,0,1,0
38,0,0,125811,15,15000,14.35,0.12,14,669,1,0,0,1,0,1,0,0,0,0,0,0
36,0,3,36948,17,8000,9.99,0.22,15,600,1,0,0,0,1,0,0,0,0,0,1,0
39,1,3,116570,14,14400,15.2,0.12,11,685,0,0,1,0,0,1,0,0,0,0,0,1
38,0,0,126631,13,14000,6.03,0.11,11,602,1,0,0,1,0,0,0,1,0,0,0,0
38,0,3,127055,20,12350,6.62,0.1,11,703,0,0,0,1,0,0,0,0,0,0,1,0
42,1,1,126686,20,2400,13.06,0.02,17,728,0,0,0,1,0,0,1,0,0,0,0,0
42,1,0,51055,21,14500,15.57,0.28,14,654,0,0,1,0,0,0,1,0,0,0,0,1
41,1,2,127355,19,21000,10.25,0.16,15,686,0,0,0,1,0,0,0,0,0,0,1,0
37,1,1,97371,11,14500,11.26,0.15,14,620,0,0,1,0,0,0,0,0,1,0,0,0
37,1,0,127242,13,25000,12.18,0.2,15,643,0,0,0,1,0,0,1,0,0,0,0,0
49,1,1,126735,28,11000,9.32,0.09,13,690,0,0,0,1,0,1,0,0,0,0,0,0
39,1,0,127013,17,9000,9.32,0.07,12,657,0,0,0,1,0,1,0,0,0,0,0,0
41,1,0,56661,20,14525,11.11,0.26,16,507,0,0,1,0,0,0,0,0,0,1,0,1
43,0,0,112795,19,7500,12.86,0.07,15,679,0,0,0,1,0,1,0,0,0,0,0,1
46,1,0,97461,24,14550,8.94,0.15,11,577,1,0,1,0,0,0,1,0,0,0,0,0
39,0,0,127383,18,15000,6.91,0.12,15,503,1,0,0,1,0,0,0,0,0,0,1,0
46,0,4,127658,25,20700,17.43,0.16,12,713,0,0,0,1,0,0,0,1,0,0,0,0
36,1,0,128226,13,12000,11.99,0.09,15,609,1,0,0,0,1,0,0,0,0,0,1,0
36,1,3,128160,15,4025,7.49,0.03,14,667,1,0,0,1,0,0,0,1,0,0,0,0
38,1,1,127985,17,5000,12.99,0.04,12,600,0,0,0,1,0,0,0,1,0,0,0,0
50,0,0,128164,29,10200,9.32,0.08,15,709,1,0,0,1,0,0,0,0,1,0,0,0
48,1,0,113815,24,23000,14.96,0.2,16,567,0,0,0,1,0,1,0,0,0,0,0,1
46,1,0,129529,23,4000,13.49,0.03,14,669,0,0,0,0,1,0,0,0,0,0,1,0
38,0,0,129626,14,15000,10,0.12,16,588,0,0,0,1,0,0,0,0,0,0,1,0
36,0,3,129415,17,13000,11.83,0.1,15,646,1,0,0,1,0,0,0,1,0,0,0,0
44,1,3,37141,19,7500,10.39,0.2,11,582,1,0,0,0,1,0,0,0,0,0,1,0
36,0,1,130481,13,14000,8.9,0.11,12,602,1,0,0,1,0,0,1,0,0,0,0,0
48,0,1,36538,27,10000,11.01,0.27,12,663,1,0,0,0,1,0,1,0,0,0,0,0
40,0,3,130582,14,3500,11.01,0.03,15,616,0,0,0,0,1,0,0,0,0,1,0,0
44,1,1,130566,18,10000,11.11,0.08,11,695,1,0,0,1,0,0,0,1,0,0,0,0
40,0,0,42980,16,2000,6.91,0.05,14,596,1,0,1,0,0,0,0,0,1,0,0,0
38,1,0,130810,17,4000,7.74,0.03,11,584,1,0,0,1,0,0,0,0,0,0,1,0
36,0,1,130788,14,7000,7.74,0.05,14,584,1,0,0,1,0,0,0,0,1,0,0,0
43,0,1,131383,19,18000,10.75,0.14,13,636,0,0,0,1,0,0,0,0,1,0,0,0
47,0,0,131883,22,16000,7.05,0.12,14,693,1,0,0,0,1,0,0,0,0,0,1,0
44,0,3,131867,21,12800,13.79,0.1,12,704,0,0,0,1,0,0,0,0,1,0,0,0
41,1,1,133045,17,20000,13.35,0.15,17,710,0,0,0,1,0,1,0,0,0,0,0,0
36,1,3,49185,14,2000,11.49,0.04,11,629,1,0,1,0,0,0,0,0,0,0,1,0
42,1,1,132575,23,10800,14.27,0.08,17,664,1,0,0,1,0,0,0,0,0,0,1,0
41,0,0,132836,20,30000,9.91,0.23,11,624,1,0,0,1,0,0,0,0,0,0,1,0
36,1,0,132794,9,16000,6.03,0.12,12,686,0,0,0,1,0,0,0,0,0,0,1,0
38,1,3,51098,14,2000,10.38,0.04,17,707,0,0,1,0,0,0,0,0,0,1,0,0
38,1,0,133334,15,3000,8.49,0.02,17,695,0,0,0,1,0,0,0,0,1,0,0,0
41,0,2,51433,17,2000,13.23,0.04,15,683,0,0,1,0,0,1,0,0,0,0,0,0
36,0,0,51323,13,2000,11.14,0.04,11,580,1,0,1,0,0,0,0,0,0,0,1,0
40,0,2,132834,16,5000,11.49,0.04,14,717,1,0,0,1,0,0,0,0,0,1,0,0
36,0,0,133700,14,9000,11.01,0.07,16,649,1,0,0,1,0,0,0,0,1,0,0,0
38,0,1,133293,14,12000,12.99,0.09,11,568,1,0,0,0,1,0,0,0,0,1,0,0
38,1,4,132866,14,16000,11.99,0.12,17,623,0,0,0,1,0,0,0,0,0,1,0,0
45,1,0,133106,20,20000,11.11,0.15,16,670,0,0,0,1,0,0,0,0,0,1,0,0
49,1,1,132921,25,3000,7.51,0.02,16,701,0,0,0,1,0,0,0,1,0,0,0,0
38,1,1,35022,15,13000,8.32,0.37,12,653,0,0,0,0,1,0,0,0,0,0,1,0
37,1,0,132422,13,24000,11.36,0.18,11,660,1,0,0,1,0,0,0,0,1,0,0,0
40,1,0,60856,21,2000,11.49,0.03,17,662,0,0,1,0,0,0,0,0,0,1,0,0
37,0,0,133003,15,12000,7.88,0.09,16,686,1,0,0,1,0,0,0,1,0,0,0,0
48,1,3,133449,26,6000,8.94,0.04,14,695,1,0,0,1,0,0,1,0,0,0,0,0
36,0,1,54054,14,2000,13.61,0.04,13,662,0,0,1,0,0,1,0,0,0,0,0,1
36,0,1,133291,15,15000,9.63,0.11,15,691,0,0,0,1,0,0,0,1,0,0,0,0
37,1,0,37218,15,15000,11.01,0.4,12,707,0,0,1,0,0,0,0,0,0,1,0,1
38,1,1,37120,16,15000,14.61,0.4,15,639,0,0,1,0,0,0,0,0,0,1,0,1
41,0,0,133273,17,25000,12.73,0.19,14,711,1,0,0,1,0,0,1,0,0,0,0,0
40,0,1,34707,17,1600,9.99,0.05,17,598,1,0,0,0,1,0,0,0,0,0,1,0
41,0,1,34880,18,2000,7.74,0.06,16,681,1,0,0,0,1,0,1,0,0,0,0,0
40,0,1,35041,18,12000,16,0.34,14,654,0,0,0,0,1,0,0,0,0,1,0,0
43,0,0,135558,24,25000,14.96,0.18,15,641,0,0,0,1,0,0,0,0,0,1,0,0
45,1,2,120721,23,10000,16,0.08,13,673,0,0,0,1,0,1,0,0,0,0,0,1
38,0,1,135606,19,25000,6.99,0.18,13,581,1,0,0,1,0,0,1,0,0,0,0,0
42,0,1,122194,20,25000,16.15,0.2,17,581,0,0,0,1,0,1,0,0,0,0,0,1
38,0,0,137703,14,19000,9.99,0.14,12,631,0,0,0,1,0,1,0,0,0,0,0,0
40,0,0,137915,18,6000,5.42,0.04,17,675,1,0,0,1,0,0,0,0,1,0,0,0
42,0,1,137767,17,19200,11.36,0.14,15,669,1,0,0,1,0,0,0,0,0,1,0,0
40,1,1,138034,18,35000,8.9,0.25,14,598,1,0,0,1,0,1,0,0,0,0,0,0
46,0,0,138354,23,3000,8.59,0.02,17,700,1,0,0,1,0,0,1,0,0,0,0,0
42,1,0,138729,20,2850,11.01,0.02,12,625,1,0,0,1,0,0,0,0,0,0,1,0
39,1,4,139022,16,12500,6.54,0.09,11,677,0,0,0,1,0,1,0,0,0,0,0,0
39,0,1,54329,16,15000,12.53,0.28,13,651,0,0,1,0,0,1,0,0,0,0,0,1
36,1,4,138787,10,10000,5.42,0.07,15,589,1,0,0,1,0,0,0,0,0,0,1,0
49,0,1,55029,25,15000,13.49,0.27,12,705,0,0,1,0,0,1,0,0,0,0,0,1
44,1,0,139036,20,12000,11.01,0.09,14,699,1,0,0,1,0,0,0,1,0,0,0,0
46,0,1,47781,23,15000,10.99,0.31,12,692,0,0,1,0,0,1,0,0,0,0,0,1
39,1,2,138776,15,25000,15.58,0.18,17,667,1,0,0,1,0,0,0,0,0,0,1,0
45,1,4,138957,21,8000,8.94,0.06,11,676,1,0,0,1,0,0,0,0,0,0,1,0
41,0,0,139079,21,20000,14.61,0.14,11,554,1,0,0,1,0,0,0,0,0,1,0,0
37,1,2,47699,12,15000,10.96,0.31,12,662,0,0,1,0,0,0,0,0,0,1,0,1
46,1,3,140462,19,10000,6.03,0.07,15,642,1,0,0,1,0,1,0,0,0,0,0,0
46,1,2,125725,25,30000,18.39,0.24,15,704,0,0,0,1,0,0,1,0,0,0,0,1
39,0,0,106935,19,25000,18.3,0.23,13,644,0,0,0,1,0,0,0,0,1,0,0,1
45,1,2,57744,25,15000,16.4,0.26,11,712,0,0,1,0,0,0,0,0,1,0,0,1
40,1,1,140605,17,12000,11.01,0.09,16,581,1,0,0,1,0,0,0,0,0,0,1,0
50,1,1,139989,27,5000,10.25,0.04,17,694,1,0,0,1,0,0,0,0,0,1,0,0
38,1,0,141280,16,10700,14.27,0.08,14,666,0,0,0,1,0,0,0,1,0,0,0,0
36,1,1,141310,12,20400,13.06,0.14,11,597,1,0,0,1,0,0,0,1,0,0,0,0
37,1,1,141977,14,8000,13.06,0.06,13,663,1,0,0,1,0,0,0,1,0,0,0,0
37,0,0,141382,14,10000,8.94,0.07,11,531,1,0,0,1,0,0,0,0,0,1,0,0
38,1,0,141878,15,16000,10.75,0.11,16,635,0,0,0,1,0,0,0,0,0,1,0,0
37,1,4,48857,16,1800,9.63,0.04,13,723,0,0,1,0,0,0,0,0,1,0,0,0
38,1,1,142513,16,12000,11.01,0.08,17,674,0,0,0,1,0,0,0,0,1,0,0,0
38,1,2,32770,14,4750,12.73,0.14,14,739,1,0,0,0,1,0,0,1,0,0,0,0
38,0,0,142830,18,11400,10.59,0.08,12,546,1,0,0,1,0,1,0,0,0,0,0,0
42,1,1,50178,16,15000,16.95,0.3,15,678,0,0,1,0,0,0,0,1,0,0,0,1
45,1,1,142438,21,25000,12.18,0.18,12,659,1,0,0,1,0,0,0,1,0,0,0,0
43,0,2,58391,21,15000,12.42,0.26,12,735,0,0,1,0,0,0,0,0,0,1,0,1
41,1,4,142960,18,28000,11.71,0.2,13,707,0,0,0,1,0,0,0,0,1,0,0,0
45,0,3,143412,24,20000,11.01,0.14,15,732,1,0,0,1,0,0,0,0,0,0,1,0
36,0,1,58561,15,15000,13.98,0.26,15,674,0,0,1,0,0,0,0,0,1,0,0,1
45,0,0,143749,23,5000,11.49,0.03,13,587,1,0,0,1,0,0,0,0,0,1,0,0
44,1,0,145173,25,4000,11.01,0.03,14,706,0,0,0,1,0,0,0,1,0,0,0,0
41,1,1,53245,22,15000,12.73,0.28,15,729,0,0,1,0,0,0,0,0,1,0,0,1
